X_Coordinate(nm),Y_Coordinate(nm),Cr_Composition
19.448,6.0207,0.596592263089711
19.562,6.01,0.563882692851833
19.672,6.0022,0.535124998021342
19.778,5.9975,0.508482866124878
19.879,5.9957,0.482303720997675
19.977,5.9966,0.46109328931106
20.073,5.9995,0.439976077332738
20.168,6.0042,0.423259647744894
20.263,6.0103,0.409598424772123
20.357,6.0175,0.396762435136082
20.45,6.0256,0.389987741895858
20.543,6.0345,0.383116188808446
20.636,6.0442,0.380397190939092
20.729,6.0545,0.379826713174885
20.821,6.0655,0.380338654470067
20.913,6.0771,0.385143664173836
21.005,6.0892,0.39002410660252
21.097,6.102,0.401061327904681
21.188,6.1154,0.415260642654858
21.281,6.1297,0.429541556169875
21.373,6.1449,0.450181405449128
21.468,6.1614,0.473516361616282
21.565,6.1796,0.49870446004466
21.666,6.1996,0.528060777082867
21.772,6.2215,0.558680368336276
21.883,6.2453,0.592556737953195
21.998,6.2707,0.627074861884425
22.115,6.2973,0.662582826907863
22.234,6.3249,0.699346439958063
22.354,6.3534,0.733038161203878
22.475,6.3827,0.768336144700357
22.597,6.4127,0.802538391904908
22.719,6.4433,0.833764625166931
22.842,6.4744,0.864868228968879
22.965,6.506,0.892834749048819
23.089,6.5378,0.918542742071653
23.213,6.5697,0.941480503267562
23.338,6.6015,0.962653351035016
23.464,6.6329,0.979707576000601
23.59,6.6636,0.994404889048578
23.716,6.6933,1
23.843,6.7216,1
23.97,6.7484,1
24.098,6.7733,1
24.226,6.7962,1
24.355,6.8171,1
24.483,6.8358,1
24.612,6.8526,1
24.742,6.8673,1
24.871,6.8802,1
25.001,6.8913,1
25.131,6.9007,1
25.261,6.9086,1
25.391,6.9151,1
25.521,6.9204,1
25.652,6.9246,1
25.783,6.9277,1
25.914,6.93,1
26.045,6.9315,1
26.176,6.9324,1
26.307,6.9328,1
26.439,6.9327,1
26.571,6.9324,1
26.702,6.9318,1
26.834,6.9311,1
26.966,6.9304,1
27.099,6.9297,1
27.231,6.9291,1
27.363,6.9287,1
27.496,6.9286,1
27.628,6.9287,1
27.761,6.9291,1
27.893,6.9299,1
28.026,6.9311,1
28.159,6.9327,1
28.292,6.9347,1
28.425,6.9371,1
28.557,6.94,1
28.69,6.9433,1
28.823,6.9471,1
28.956,6.9513,1
29.089,6.9561,1
29.222,6.9613,1
29.355,6.9669,1
29.488,6.9731,1
29.621,6.9797,1
29.754,6.9868,1
29.887,6.9944,1
30.02,7.0025,1
30.152,7.0111,1
30.285,7.0201,1
30.418,7.0296,1
30.551,7.0396,1
30.683,7.05,1
30.816,7.0609,1
30.949,7.0723,1
31.081,7.084,1
31.213,7.0961,1
31.346,7.1086,1
31.478,7.1214,1
31.61,7.1345,1
31.742,7.1478,1
31.874,7.1613,1
32.006,7.1749,1
32.138,7.1886,1
32.27,7.2023,1
32.401,7.2158,1
32.533,7.2292,1
32.664,7.2424,1
32.795,7.2552,1
32.926,7.2677,1
33.058,7.2797,1
33.189,7.2911,1
33.319,7.3019,1
33.45,7.312,1
33.581,7.3213,1
33.712,7.3299,1
33.843,7.3376,1
33.973,7.3444,1
34.104,7.3502,1
34.235,7.3551,1
34.365,7.359,1
34.496,7.3618,1
34.627,7.3637,1
34.757,7.3644,1
34.888,7.3641,1
35.019,7.3628,1
35.15,7.3603,1
35.281,7.3569,1
35.412,7.3524,1
35.543,7.3468,1
35.675,7.3403,1
35.806,7.3329,1
35.938,7.3246,1
36.069,7.3155,1
36.201,7.3056,1
36.334,7.295,1
36.466,7.2839,1
36.598,7.2722,1
36.731,7.2602,1
36.864,7.2478,1
36.997,7.2353,1
37.131,7.2227,1
37.264,7.2101,1
37.398,7.1976,1
37.532,7.1853,1
37.666,7.1732,1
37.801,7.1615,1
37.935,7.1501,1
38.07,7.1391,1
38.205,7.1286,1
38.34,7.1185,1
38.476,7.1089,1
38.611,7.0997,1
38.747,7.091,1
38.883,7.0828,1
39.019,7.0749,1
39.155,7.0675,1
39.291,7.0605,1
39.428,7.0539,1
39.564,7.0476,1
39.701,7.0417,1
39.838,7.036,1
39.975,7.0307,1
40.112,7.0256,1
40.249,7.0208,1
40.387,7.0162,1
40.524,7.0119,1
40.662,7.0077,1
40.8,7.0038,1
40.938,7.0001,1
41.076,6.9965,1
41.215,6.9932,1
41.353,6.99,1
41.492,6.9871,1
41.631,6.9843,1
41.77,6.9818,1
41.91,6.9795,1
42.049,6.9775,1
42.189,6.9759,1
42.329,6.9745,1
42.469,6.9736,1
42.61,6.9731,1
42.751,6.9731,1
42.892,6.9739,1
43.033,6.9753,1
43.174,6.9777,1
43.316,6.9812,1
43.458,6.9861,1
43.601,6.9926,1
43.744,7.0012,0.997559798346855
43.887,7.0122,0.975571961878918
44.03,7.0262,0.950537437940134
44.174,7.0439,0.911162296678956
44.318,7.0658,0.864526672785075
44.462,7.0925,0.810968034585558
44.606,7.1241,0.749620689762196
44.75,7.1602,0.681876869027773
44.892,7.1982,0.61064823460964
45.029,7.2313,0.536547329516731
45.154,7.2478,0.465749242013849
45.266,7.2497,0.39790765722772
45.372,7.2472,0.336800172022936
45.475,7.2436,0.279724071550738
45.578,7.2399,0.229330640372162
45.681,7.2361,0.190029185421566
45.783,7.2322,0.155025932886032
45.886,7.2284,0.131760019602314
45.989,7.2246,0.113809997151685
46.091,7.2208,0.102358096120666
46.194,7.217,0.0971994550063327
46.297,7.2131,0.0944155866705937
46.401,7.2093,0.0974793692459198
46.504,7.2053,0.099040543180791
46.607,7.2013,0.104029332532407
46.71,7.1973,0.106638682994303
46.814,7.193,0.108761362826021
46.917,7.1887,0.110339727802314
47.021,7.1842,0.106400374696618
47.125,7.1795,0.102828034826756
47.229,7.1745,0.100309371731861
47.333,7.1693,0.0949906189401356
47.437,7.1638,0.0909059684575163
47.541,7.1579,0.0852024797089089
47.645,7.1516,0.0839075727693563
47.75,7.1448,0.0835660797937554
47.854,7.1375,0.0845001431914122
47.959,7.1297,0.0833174811941855
48.064,7.1212,0.0865225580932206
48.168,7.112,0.0920311264083154
48.273,7.102,0.0938965381703129
48.378,7.0911,0.0950913871032146
48.483,7.0793,0.098929605553738
48.588,7.0664,0.101712514934951
48.693,7.0524,0.103602379855178
48.798,7.0372,0.102754870953198
48.902,7.0207,0.101597180255285
49.007,7.0027,0.100313520347381
49.111,6.9833,0.0997764030475239
49.214,6.9624,0.0932928821355754
49.318,6.9399,0.089083598809166
49.42,6.9158,0.0855733930348048
49.521,6.8903,0.0837450984595858
49.62,6.8635,0.081293288954531
49.718,6.8356,0.0874496602231593
49.815,6.8071,0.0995360250726556
49.908,6.7784,0.119571464328565
50,6.75,0.150133876622824
0,6.875,0.131903558510084
0.077642,6.9146,0.167426120823265
0.15715,6.9513,0.214719284731441
0.2387,6.9853,0.275494309076491
0.32343,7.0168,0.343290473837518
0.41549,7.046,0.420199403482091
0.52352,7.0683,0.497213646061883
0.65021,7.074,0.577291231019739
0.78619,7.0688,0.652760613640142
0.92493,7.0623,0.72356520145018
1.0644,7.0576,0.787754029343215
1.2039,7.0555,0.837635626758738
1.3434,7.0556,0.882412426790649
1.4827,7.0576,0.917738224846424
1.6217,7.061,0.941062059991435
1.7606,7.0655,0.962217017973624
1.8993,7.0709,0.981647298643471
2.0377,7.077,0.995274611729917
2.176,7.0837,1
2.3141,7.0911,1
2.452,7.0991,1
2.5897,7.1078,1
2.7272,7.1172,1
2.8646,7.1274,1
3.0017,7.1385,1
3.1388,7.1506,1
3.2756,7.1639,1
3.4122,7.1785,1
3.5486,7.1947,1
3.6847,7.2124,1
3.8206,7.2318,1
3.9561,7.253,1
4.0912,7.276,1
4.226,7.3006,1
4.3602,7.3267,1
4.4939,7.3539,0.993242572228994
4.6271,7.382,0.978244219228763
4.7597,7.4106,0.959669214148457
4.8917,7.4393,0.936966629182096
5.0231,7.4677,0.909932935158856
5.1539,7.4955,0.877550030181049
5.284,7.5224,0.842650506494094
5.4135,7.5482,0.806891396107563
5.5423,7.5727,0.766376905333812
5.6704,7.5958,0.72702173522701
5.7977,7.6174,0.684684560148175
5.924,7.6372,0.642796358409343
6.0488,7.6551,0.602987962948831
6.1714,7.6708,0.566034900407871
6.291,7.6841,0.529866909998054
6.4064,7.6945,0.494061857198803
6.5177,7.702,0.467786134589751
6.6255,7.7068,0.441055504572398
6.731,7.7094,0.419281970728859
6.8352,7.7105,0.402825793539306
6.9388,7.7104,0.389678919624862
7.042,7.7097,0.379573331603515
7.145,7.7085,0.376691395935202
7.2479,7.707,0.374130004373659
7.3507,7.7053,0.379394550770313
7.4534,7.7034,0.381484223623106
7.5561,7.7013,0.384386098317019
7.6588,7.6989,0.395618441272905
7.7617,7.6961,0.408740646371739
7.8648,7.6926,0.422471389290074
7.9685,7.688,0.439614666048501
8.0736,7.6818,0.464860796274912
8.1811,7.6735,0.492742355617178
8.2922,7.6625,0.521091657134819
8.4076,7.6486,0.55094159202465
8.5272,7.632,0.587403069037899
8.6499,7.6129,0.626491248958787
8.7746,7.5918,0.665387144245265
8.9007,7.5688,0.702614765947604
9.0278,7.5441,0.744565070821872
9.1556,7.518,0.780809509384065
9.2841,7.4907,0.817178843167599
9.4132,7.4621,0.846636800630647
9.5428,7.4327,0.879300566511231
9.673,7.4026,0.906220032292739
9.8038,7.3721,0.933270708414763
9.9351,7.3416,0.953062357598663
10.067,7.3115,0.969341429798601
10.199,7.2822,0.982352825019742
10.332,7.2541,0.993852406066691
10.465,7.2275,0.999773633062409
10.599,7.2028,1
10.733,7.1799,1
10.867,7.159,1
11.001,7.1401,1
11.135,7.1231,1
11.27,7.1078,1
11.405,7.0941,1
11.539,7.0819,1
11.674,7.0708,1
11.809,7.0609,1
11.944,7.0519,1
12.078,7.0437,1
12.213,7.0361,1
12.348,7.0292,1
12.482,7.0226,1
12.617,7.0165,1
12.752,7.0107,1
12.886,7.005,1
13.021,6.9995,1
13.155,6.9941,1
13.29,6.9887,1
13.424,6.9833,1
13.558,6.9778,1
13.693,6.9722,1
13.827,6.9664,1
13.961,6.9604,1
14.095,6.9541,1
14.229,6.9475,1
14.363,6.9406,1
14.497,6.9333,1
14.631,6.9255,1
14.765,6.9173,1
14.899,6.9085,1
15.032,6.8992,1
15.166,6.8892,1
15.299,6.8786,1
15.433,6.8672,1
15.566,6.855,1
15.699,6.8419,1
15.832,6.828,1
15.965,6.8129,1
16.097,6.7968,1
16.23,6.7796,1
16.362,6.761,1
16.494,6.7411,1
16.626,6.7198,1
16.758,6.6971,1
16.889,6.6728,1
17.02,6.6471,1
17.151,6.6201,1
17.281,6.5918,1
17.411,6.5624,1
17.54,6.5323,1
17.669,6.5017,1
17.797,6.4708,0.993079695868377
17.924,6.4402,0.980999978718903
18.051,6.41,0.967097300240276
18.177,6.3805,0.949158428511826
18.303,6.3521,0.929921499093309
18.428,6.3248,0.907349073933683
18.552,6.2989,0.88114241316881
18.676,6.2745,0.855837013700339
18.799,6.2517,0.826708514803082
18.921,6.2306,0.795450767508645
19.043,6.2112,0.76465879494642
19.163,6.1937,0.733213062000585
19.282,6.178,0.702717271853365
19.401,6.1643,0.672618006164955
19.517,6.1526,0.642564538592973
19.631,6.143,0.615757240715223
19.743,6.1357,0.591068706647362
19.851,6.1307,0.565701351215467
19.957,6.128,0.545231932557524
20.058,6.1277,0.524145490222197
20.158,6.1295,0.506903832521399
20.255,6.1334,0.492941913161901
20.351,6.139,0.479356641352755
20.445,6.1461,0.471240461413468
20.54,6.1545,0.463624348036534
20.633,6.1641,0.459884392774312
20.726,6.1747,0.458387423738041
20.819,6.1864,0.458275596493736
20.913,6.1991,0.462383764268037
21.006,6.2128,0.467539564368092
21.1,6.2275,0.478542996453288
21.194,6.2435,0.493434495762497
21.291,6.2607,0.50803265907208
21.39,6.2794,0.52920330281535
21.492,6.2995,0.553070479579942
21.597,6.3209,0.57847237924304
21.706,6.3438,0.607351345095029
21.817,6.3677,0.636694045103519
21.931,6.3928,0.668774833821417
22.047,6.4187,0.700221807478088
22.164,6.4455,0.732010533338639
22.282,6.473,0.76453248370288
22.4,6.5013,0.793502991737191
22.52,6.5302,0.823350512520238
22.64,6.5597,0.851567885733434
22.761,6.5898,0.877278052029778
22.883,6.6203,0.902870713082305
23.005,6.6512,0.925183486562219
23.127,6.6822,0.945970860232433
23.251,6.7134,0.964722177453997
23.375,6.7443,0.981150589051849
23.499,6.7748,0.994704906927342
23.624,6.8046,1
23.749,6.8333,1
23.875,6.8608,1
24.002,6.8867,1
24.129,6.9109,1
24.256,6.9331,1
24.383,6.9534,1
24.511,6.9717,1
24.64,6.9879,1
24.768,7.0023,1
24.897,7.0147,1
25.026,7.0255,1
25.155,7.0346,1
25.285,7.0422,1
25.414,7.0484,1
25.544,7.0533,1
25.674,7.0572,1
25.804,7.06,1
25.935,7.062,1
26.065,7.0632,1
26.196,7.0638,1
26.327,7.0638,1
26.458,7.0635,1
26.589,7.0628,1
26.721,7.0619,1
26.852,7.061,1
26.984,7.06,1
27.116,7.0591,1
27.248,7.0583,1
27.38,7.0577,1
27.512,7.0574,1
27.644,7.0573,1
27.776,7.0576,1
27.909,7.0583,1
28.041,7.0594,1
28.173,7.0609,1
28.306,7.0628,1
28.439,7.0652,1
28.571,7.068,1
28.704,7.0714,1
28.837,7.0752,1
28.969,7.0794,1
29.102,7.0842,1
29.235,7.0894,1
29.367,7.0952,1
29.5,7.1014,1
29.633,7.1081,1
29.766,7.1153,1
29.898,7.123,1
30.031,7.1312,1
30.164,7.1399,1
30.296,7.1491,1
30.429,7.1588,1
30.561,7.169,1
30.694,7.1797,1
30.826,7.1908,1
30.959,7.2024,1
31.091,7.2144,1
31.223,7.2268,1
31.355,7.2395,1
31.488,7.2527,1
31.62,7.2661,1
31.751,7.2797,1
31.883,7.2936,1
32.015,7.3076,1
32.147,7.3216,1
32.278,7.3357,1
32.41,7.3496,1
32.541,7.3634,1
32.672,7.377,1
32.803,7.3902,1
32.934,7.403,1
33.065,7.4153,1
33.196,7.4271,1
33.327,7.4382,1
33.458,7.4486,1
33.588,7.4582,1
33.719,7.467,1
33.85,7.4749,1
33.98,7.4819,1
34.111,7.4879,1
34.241,7.4929,1
34.372,7.4969,1
34.502,7.4998,1
34.633,7.5017,1
34.763,7.5024,1
34.894,7.5021,1
35.025,7.5007,1
35.156,7.4981,1
35.287,7.4945,1
35.418,7.4898,1
35.549,7.4841,1
35.68,7.4774,1
35.811,7.4697,1
35.943,7.4611,1
36.075,7.4516,1
36.207,7.4413,1
36.339,7.4303,1
36.471,7.4188,1
36.604,7.4067,1
36.736,7.3942,1
36.869,7.3814,1
37.002,7.3684,1
37.136,7.3553,1
37.27,7.3423,1
37.403,7.3294,1
37.537,7.3166,1
37.672,7.3042,1
37.806,7.2921,1
37.941,7.2804,1
38.076,7.2691,1
38.211,7.2582,1
38.346,7.2479,1
38.482,7.238,1
38.617,7.2286,1
38.753,7.2197,1
38.889,7.2113,1
39.025,7.2033,1
39.162,7.1957,1
39.298,7.1886,1
39.435,7.1818,1
39.571,7.1754,1
39.708,7.1693,1
39.845,7.1635,1
39.982,7.1581,1
40.12,7.1529,1
40.257,7.1479,1
40.395,7.1432,1
40.533,7.1388,1
40.671,7.1345,1
40.809,7.1304,1
40.947,7.1266,1
41.086,7.1229,1
41.224,7.1194,1
41.363,7.1161,1
41.502,7.113,1
41.641,7.11,1
41.781,7.1073,1
41.92,7.1049,1
42.06,7.1027,1
42.2,7.1007,1
42.341,7.0991,1
42.481,7.0979,1
42.622,7.0971,1
42.763,7.0969,1
42.904,7.0972,1
43.046,7.0983,1
43.188,7.1003,1
43.33,7.1034,1
43.473,7.1078,1
43.616,7.1138,1
43.759,7.1219,0.99187840954934
43.903,7.1324,0.966880732679667
44.047,7.1461,0.938973567959842
44.191,7.1635,0.895778847956538
44.335,7.1855,0.844790859058654
44.48,7.2126,0.786680693050741
44.624,7.245,0.721007596007312
44.768,7.2818,0.649587183406006
44.909,7.3187,0.575635381890478
45.042,7.3444,0.499924750394166
45.16,7.3516,0.429202595775622
45.268,7.3502,0.362474399907863
45.372,7.3469,0.304309164409737
45.476,7.3432,0.251129099519223
45.579,7.3394,0.205651271698125
45.681,7.3356,0.171558147325776
45.784,7.3318,0.141730573403046
45.887,7.3281,0.123399063775238
45.99,7.3243,0.110117843737614
46.094,7.3205,0.102434646892282
46.197,7.3168,0.100320027250488
46.3,7.313,0.0997364223688756
46.404,7.3092,0.104108162542351
46.507,7.3053,0.106005583999648
46.611,7.3013,0.110837240541423
46.714,7.2973,0.112411317475156
46.818,7.2931,0.113139744070305
46.922,7.2889,0.113082778669463
47.026,7.2844,0.107238588331261
47.13,7.2798,0.10180744547868
47.235,7.2749,0.0976810927234915
47.339,7.2697,0.090439708007749
47.444,7.2643,0.0848663209625879
47.548,7.2585,0.0776475070140019
47.653,7.2523,0.0752942545236232
47.757,7.2457,0.073985914826246
47.862,7.2386,0.074128396203887
47.967,7.2309,0.0725053493667172
48.072,7.2226,0.0757805157049965
48.177,7.2136,0.0815478084395089
48.282,7.2038,0.0835754054632125
48.387,7.1933,0.0856405309778761
48.492,7.1818,0.0902073755394576
48.597,7.1693,0.0942968759661958
48.702,7.1558,0.0974380389846101
48.806,7.1411,0.0979974910547134
48.91,7.1253,0.0986093399858861
49.014,7.1081,0.0987175112388516
49.118,7.0897,0.0996478225918792
49.221,7.0699,0.0939641079634479
49.323,7.0487,0.0907296567117831
49.425,7.0263,0.086900721341098
49.525,7.0027,0.0844470737456927
49.623,6.978,0.0798666006340541
49.72,6.9526,0.0833923150269232
49.816,6.9267,0.0913685276861102
49.909,6.9007,0.106907590845351
50,6.875,0.132590817817572
0,7,0.120418028114866
0.078477,7.0374,0.151110101993552
0.15869,7.0722,0.194099707558041
0.2407,7.1045,0.250749300557341
0.32511,7.1344,0.315546933372604
0.41448,7.1622,0.391142384324117
0.51605,7.1864,0.467886039092464
0.63731,7.1974,0.549076094702663
0.7721,7.1938,0.6263077902231
0.91143,7.1867,0.700057978757652
1.0519,7.1815,0.767135803917156
1.1925,7.179,0.81990024924223
1.333,7.1791,0.867763589439147
1.4733,7.1812,0.905962466094852
1.6135,7.1847,0.931295837331002
1.7533,7.1894,0.954372154176403
1.893,7.1949,0.975448573715245
2.0324,7.2012,0.990212810854302
2.1716,7.2081,1
2.3107,7.2156,1
2.4495,7.2237,1
2.5882,7.2325,1
2.7267,7.2419,1
2.865,7.2522,1
3.0032,7.2634,1
3.1412,7.2756,1
3.279,7.2891,1
3.4167,7.3039,1
3.5541,7.3203,1
3.6913,7.3383,1
3.8282,7.3582,1
3.9649,7.38,1
4.1011,7.4036,1
4.237,7.4291,1
4.3724,7.4561,0.989786726943756
4.5073,7.4844,0.972555582031947
4.6417,7.5137,0.952426510354131
4.7755,7.5434,0.928017449306609
4.9088,7.5732,0.899466938422712
5.0415,7.6028,0.866363780768395
5.1736,7.6316,0.827943712625725
5.3051,7.6595,0.787641578272205
5.436,7.6862,0.746790217111412
5.5663,7.7115,0.702022601285256
5.6958,7.7351,0.658865395295866
5.824,7.7568,0.613263412464984
5.9503,7.776,0.569261715922624
6.0731,7.7921,0.527892745978963
6.1908,7.8045,0.489972520443587
6.303,7.8127,0.453278263780321
6.4109,7.8172,0.417185455344788
6.5163,7.8191,0.391020429689002
6.6206,7.8192,0.365233128816436
6.7243,7.8183,0.344034731199728
6.8278,7.8168,0.328691801074669
6.9311,7.815,0.316493157509298
7.0342,7.8131,0.307576432765255
7.1372,7.8112,0.305709848239316
7.2402,7.8093,0.304434094647062
7.343,7.8075,0.310406120045623
7.4458,7.8057,0.313463770878054
7.5485,7.804,0.316718257329478
7.6512,7.8024,0.328572335447857
7.7538,7.8007,0.341436459303472
7.8564,7.7989,0.354928896217165
7.959,7.7968,0.371821658839238
8.0618,7.7942,0.396663533364544
8.1651,7.7906,0.424014471244169
8.2696,7.7852,0.452108166716631
8.3767,7.7772,0.481629154929832
8.4885,7.7655,0.518454327045619
8.606,7.7497,0.558382787791663
8.7286,7.7302,0.598749573406754
8.8545,7.7077,0.638444989528169
8.9824,7.6829,0.683733516597068
9.1114,7.6563,0.724038592956194
9.2411,7.6281,0.764887700325866
9.3714,7.5987,0.799600555413689
9.5022,7.5682,0.838034668721158
9.6334,7.537,0.870948419005935
9.7652,7.5053,0.903822771141819
9.8975,7.4737,0.929229571834649
10.03,7.4424,0.950659256531819
10.163,7.4121,0.968316600809097
10.297,7.383,0.98376627222227
10.431,7.3555,0.992548172426965
10.565,7.33,1
10.7,7.3066,1
10.835,7.2853,1
10.97,7.2661,1
11.105,7.2488,1
11.24,7.2335,1
11.375,7.2197,1
11.51,7.2075,1
11.645,7.1965,1
11.78,7.1866,1
11.916,7.1777,1
12.051,7.1696,1
12.186,7.1622,1
12.321,7.1554,1
12.456,7.149,1
12.591,7.143,1
12.725,7.1372,1
12.86,7.1317,1
12.995,7.1263,1
13.129,7.121,1
13.264,7.1157,1
13.399,7.1104,1
13.533,7.105,1
13.667,7.0995,1
13.802,7.0938,1
13.936,7.0879,1
14.07,7.0817,1
14.204,7.0751,1
14.338,7.0683,1
14.472,7.061,1
14.606,7.0533,1
14.739,7.0452,1
14.873,7.0365,1
15.006,7.0272,1
15.14,7.0173,1
15.273,7.0067,1
15.406,6.9954,1
15.539,6.9833,1
15.672,6.9703,1
15.804,6.9564,1
15.937,6.9415,1
16.069,6.9255,1
16.202,6.9084,1
16.334,6.8901,1
16.465,6.8705,1
16.597,6.8495,1
16.728,6.8271,1
16.859,6.8034,1
16.989,6.7782,1
17.119,6.7518,1
17.249,6.7243,1
17.378,6.6957,1
17.507,6.6665,1
17.635,6.6368,1
17.762,6.6069,1
17.889,6.5772,0.995976607514531
18.015,6.548,0.985993188365016
18.141,6.5194,0.972263753429533
18.266,6.4918,0.957723976998026
18.39,6.4654,0.940256941147855
18.514,6.4402,0.919148121584041
18.637,6.4166,0.899010477862077
18.759,6.3945,0.875324768561634
18.88,6.374,0.84945426582169
19.001,6.3552,0.823381191365525
19.12,6.3382,0.797034099887225
19.239,6.3231,0.7709340433209
19.356,6.3097,0.74480932271294
19.473,6.2983,0.718241552592884
19.588,6.2887,0.694307556413004
19.701,6.2811,0.672284694734728
19.812,6.2755,0.648540472252046
19.922,6.2718,0.629540203484418
20.029,6.2702,0.609405652336577
20.134,6.2705,0.59239563068054
20.236,6.2728,0.578893697175941
20.337,6.277,0.565317085234531
20.435,6.2831,0.55647038879263
20.533,6.2908,0.548782284890708
20.63,6.3002,0.544549550196982
20.726,6.311,0.542598394544492
20.822,6.3234,0.542169964089235
20.919,6.3372,0.545566918446761
21.016,6.3523,0.550887635211614
21.115,6.3688,0.561394870538378
21.215,6.3866,0.576256149475925
21.318,6.4056,0.590316108886862
21.423,6.4259,0.610915101499245
21.53,6.4473,0.63392365477059
21.639,6.4696,0.658245430829373
21.75,6.493,0.685184779811387
21.862,6.5172,0.711923682784603
21.976,6.5422,0.740950438446603
22.091,6.568,0.76819661223072
22.207,6.5946,0.795376518377302
22.324,6.6218,0.822914990762859
22.442,6.6496,0.846740223435639
22.561,6.678,0.870751241859274
22.68,6.7071,0.892901757185642
22.8,6.7365,0.913013720040999
22.92,6.7665,0.933289512842947
23.041,6.7966,0.950301000316257
23.163,6.827,0.966633852189618
23.286,6.8573,0.981647311598684
23.409,6.8874,0.993942125365721
23.532,6.917,1
23.656,6.9459,1
23.781,6.9738,1
23.906,7.0004,1
24.032,7.0256,1
24.158,7.049,1
24.284,7.0706,1
24.411,7.0903,1
24.538,7.108,1
24.666,7.1238,1
24.794,7.1376,1
24.922,7.1497,1
25.05,7.1601,1
25.179,7.1688,1
25.308,7.1761,1
25.437,7.1819,1
25.566,7.1866,1
25.696,7.1901,1
25.825,7.1926,1
25.955,7.1942,1
26.085,7.1951,1
26.216,7.1953,1
26.346,7.195,1
26.477,7.1943,1
26.607,7.1934,1
26.738,7.1922,1
26.87,7.191,1
27.001,7.1897,1
27.132,7.1885,1
27.264,7.1875,1
27.396,7.1867,1
27.527,7.1862,1
27.659,7.186,1
27.791,7.1861,1
27.923,7.1867,1
28.056,7.1877,1
28.188,7.1891,1
28.32,7.191,1
28.452,7.1933,1
28.585,7.1961,1
28.717,7.1994,1
28.85,7.2032,1
28.982,7.2075,1
29.115,7.2123,1
29.247,7.2176,1
29.38,7.2234,1
29.512,7.2297,1
29.645,7.2365,1
29.777,7.2438,1
29.91,7.2516,1
30.042,7.26,1
30.175,7.2688,1
30.307,7.2782,1
30.44,7.2881,1
30.572,7.2984,1
30.704,7.3093,1
30.837,7.3206,1
30.969,7.3325,1
31.101,7.3447,1
31.233,7.3574,1
31.365,7.3705,1
31.497,7.3839,1
31.629,7.3977,1
31.761,7.4117,1
31.892,7.4259,1
32.024,7.4403,1
32.155,7.4547,1
32.287,7.4691,1
32.418,7.4835,1
32.549,7.4977,1
32.68,7.5116,1
32.811,7.5252,1
32.942,7.5384,1
33.073,7.5511,1
33.204,7.5632,1
33.334,7.5746,1
33.465,7.5853,1
33.595,7.5952,1
33.726,7.6043,1
33.856,7.6124,1
33.987,7.6196,1
34.117,7.6258,1
34.247,7.6309,1
34.378,7.635,1
34.508,7.638,1
34.639,7.6398,1
34.769,7.6406,1
34.9,7.6402,1
35.03,7.6387,1
35.161,7.6361,1
35.292,7.6323,1
35.423,7.6275,1
35.554,7.6215,1
35.685,7.6146,1
35.816,7.6066,1
35.948,7.5976,1
36.079,7.5878,1
36.211,7.5771,1
36.343,7.5658,1
36.476,7.5538,1
36.608,7.5412,1
36.741,7.5282,1
36.874,7.515,1
37.007,7.5015,1
37.14,7.488,1
37.274,7.4745,1
37.408,7.4611,1
37.542,7.448,1
37.676,7.4351,1
37.811,7.4226,1
37.946,7.4105,1
38.081,7.3989,1
38.216,7.3878,1
38.351,7.3772,1
38.487,7.3671,1
38.623,7.3575,1
38.758,7.3483,1
38.895,7.3397,1
39.031,7.3315,1
39.167,7.3238,1
39.304,7.3165,1
39.441,7.3096,1
39.577,7.303,1
39.714,7.2968,1
39.852,7.2909,1
39.989,7.2853,1
40.127,7.28,1
40.264,7.275,1
40.402,7.2702,1
40.54,7.2656,1
40.678,7.2612,1
40.817,7.257,1
40.955,7.253,1
