time,active_time,area_h,evaluations,iterations,nodes,step_size,von_mises
747.55859375,61290.008236683,1110.9454353888,6265,43,160801,3.90625,255.12920909406
751.46484375,61425.377320007,1110.8032440676,6368,49,160801,3.90625,255.12730770319
755.37109375,61547.549091646,1110.6546874318,6461,39,160801,3.90625,255.1243440881
759.27734375,61671.275044969,1110.4974432717,6555,40,160801,3.90625,255.12024443249
761.23046875,61870.130687535,1110.4151486055,6697,36,160801,1.953125,255.11803824034
763.18359375,61987.168629155,1110.3299115002,6783,32,160801,1.953125,255.11557457476
767.08984375,62049.348800859,1110.1465171409,6826,41,160801,3.90625,255.1093313649
770.99609375,62193.095784963,1109.9436422206,6929,49,160801,3.90625,255.10168243426
774.90234375,62330.975301005,1109.7178166588,7027,44,160801,3.90625,255.09202652741
778.80859375,62473.934231865,1109.4674583543,7130,49,160801,3.90625,255.08002332145
782.71484375,62613.653335259,1109.197922114,7231,47,160801,3.90625,255.06746196775
784.66796875,62805.923200252,1109.062880985,7378,41,160801,1.953125,255.06290808876
786.62109375,62923.302476872,1108.933581466,7467,35,160801,1.953125,255.06126850689
788.57421875,63037.989777863,1108.8171350758,7555,34,160801,1.953125,255.06487149342
790.52734375,63153.816448625,1108.7218512922,7643,34,160801,1.953125,255.07699011161
794.43359375,63222.384746687,1108.6240447388,7695,50,160801,3.90625,255.13162810068
798.33984375,63347.733763312,1108.660586228,7790,41,160801,3.90625,255.18963036503
806.15234375,63401.85597457,1109.0189079991,7831,39,160801,7.8125,255.28471969048
810.05859375,63583.939802438,1109.2666709802,7971,33,160801,3.90625,255.33028671652
817.87109375,63646.725920498,1109.8296048662,8019,46,160801,7.8125,255.43034845764
821.77734375,63825.774080228,1110.1126016905,8157,31,160801,3.90625,255.48338497596
825.68359375,63940.942722165,1110.3794187756,8246,35,160801,3.90625,255.53623135482
829.58984375,64063.963730516,1110.6174123378,8340,40,160801,3.90625,255.58708703663
837.40234375,64125.231180395,1110.9766033412,8387,45,160801,7.8125,255.67819760945
845.21484375,64257.860971676,1111.197888824,8489,47,160801,7.8125,255.75481193001
849.12109375,64459.218043821,1111.2698748466,8645,49,160801,3.90625,255.78905307357
853.02734375,64593.289314263,1111.3204093742,8747,48,160801,3.90625,255.82093451442
860.83984375,64658.489308143,1111.3710836836,8797,48,160801,7.8125,255.87862874164
864.74609375,64851.726010881,1111.3763778166,8945,41,160801,3.90625,255.90489881552
868.65234375,64978.025911027,1111.3727661503,9042,43,160801,3.90625,255.92944740185
876.46484375,65042.014171348,1111.3472489784,9090,46,160801,7.8125,255.9741654649
884.27734375,65174.010636308,1111.2953998478,9192,47,160801,7.8125,256.01439858049
892.08984375,65308.365243565,1111.225074957,9295,48,160801,7.8125,256.05230679394
899.90234375,65441.984249061,1111.1445479613,9398,48,160801,7.8125,256.08939887717
903.80859375,65636.705205772,1111.1004965282,9548,43,160801,3.90625,256.10783998378
911.62109375,65703.974561784,1111.0239400782,9599,49,160801,7.8125,256.14525933814
915.52734375,65897.08544327,1110.9867488152,9747,41,160801,3.90625,256.16521372921
919.43359375,66017.548377116,1110.9546787973,9840,39,160801,3.90625,256.18644363717
923.33984375,66132.666882264,1110.927762832,9928,34,160801,3.90625,256.20916724335
927.24609375,66244.2039948,1110.905856714,10014,32,160801,3.90625,256.2331691807
931.15234375,66356.604468764,1110.8883044068,10100,32,160801,3.90625,256.25798626882
938.96484375,66424.841390236,1110.866239287,10152,50,160801,7.8125,256.30823704983
942.87109375,66607.336898118,1110.8506525026,10293,34,160801,3.90625,256.33237880552
950.68359375,66674.084969582,1110.8148590715,10344,49,160801,7.8125,256.37679317328
958.49609375,66808.469043843,1110.7514724,10447,48,160801,7.8125,256.41435642284
966.30859375,66941.735958959,1110.6564598238,10550,48,160801,7.8125,256.44458396638
970.21484375,67134.730078061,1110.5958977469,10698,41,160801,3.90625,256.45731834504
974.12109375,67267.006796547,1110.529718811,10799,47,160801,3.90625,256.46837575674
978.02734375,67392.08625528,1110.4581164277,10894,41,160801,3.90625,256.47799591473
981.93359375,67521.464383137,1110.3817061217,10993,45,160801,3.90625,256.48614404046
983.88671875,67716.856782326,1110.3414151732,11142,43,160801,1.953125,256.48976165559
985.83984375,67841.528902714,1110.3004704713,11238,42,160801,1.953125,256.49308031608
987.79296875,67967.375226651,1110.2588671727,11334,42,160801,1.953125,256.49615364172
989.74609375,68092.284909172,1110.2166653021,11430,42,160801,1.953125,256.49896608715
991.69921875,68212.357596289,1110.1739488554,11522,38,160801,1.953125,256.50151176483
993.65234375,68334.584906761,1110.1308108511,11616,40,160801,1.953125,256.50383975789
997.55859375,68401.067794324,1110.0444504775,11666,48,160801,3.90625,256.50791230612
1005.37109375,68460.963269623,1109.8713154102,11712,44,160801,7.8125,256.51454093667
1013.18359375,68589.5982689,1109.6977813682,11811,44,160801,7.8125,256.51951461443
1017.08984375,68781.890861479,1109.6104881316,11960,42,160801,3.90625,256.52170580452
1024.90234375,68840.258686896,1109.4429419889,12004,42,160801,7.8125,256.52484357188
1032.71484375,68971.041430415,1109.2784708948,12105,46,160801,7.8125,256.52805200085
1036.62109375,69159.975117392,1109.1963914633,12250,38,160801,3.90625,256.52953394204
1044.43359375,69225.579906467,1109.0379936014,12300,48,160801,7.8125,256.52998379902
1052.24609375,69353.471569777,1108.8819247548,12399,43,160801,7.8125,256.52805585419
1060.05859375,69474.998598341,1108.728387236,12494,39,160801,7.8125,256.52483951682
1075.68359375,69543.477578751,1108.4289675741,12547,49,160801,15.625,256.51688142423
1083.49609375,69676.948421401,1108.2802876389,12688,37,160801,7.8125,256.51178528866
1091.30859375,69796.82175058,1108.1351642521,12781,37,160801,7.8125,256.5056229639
1099.12109375,69927.611053341,1107.9923035938,12883,46,160801,7.8125,256.4994683763
1103.02734375,70116.453670448,1107.9211161414,13029,38,160801,3.90625,256.49673508389
1110.83984375,70174.099227655,1107.7816252355,13073,42,160801,7.8125,256.49094198318
1118.65234375,70297.266135586,1107.6433410017,13168,39,160801,7.8125,256.48455859761
1126.46484375,70433.249665087,1107.506616864,13274,50,160801,7.8125,256.47757481635
1130.37109375,70628.822769167,1107.4385047923,13425,43,160801,3.90625,256.47430581472
1138.18359375,70686.414783409,1107.3047903624,13469,42,160801,7.8125,256.46702926398
1145.99609375,70822.313509872,1107.1723134461,13574,49,160801,7.8125,256.45907953208
1153.80859375,70949.662494809,1107.0414755547,13673,43,160801,7.8125,256.45038306418
1157.71484375,71139.020722189,1106.9764158426,13819,38,160801,3.90625,256.44598828371
1165.52734375,71195.284903585,1106.8487655166,13862,41,160801,7.8125,256.43639430934
1173.33984375,71320.77943476,1106.7226077971,13959,41,160801,7.8125,256.42719975858
1181.15234375,71443.602839052,1106.5983919045,14055,40,160801,7.8125,256.41808777517
1188.96484375,71567.787916991,1106.4763326333,14151,40,160801,7.8125,256.40820563911
1196.77734375,71692.748323376,1106.3566374345,14249,42,160801,7.8125,256.39754443526
1204.58984375,71820.214348841,1106.2395545322,14348,43,160801,7.8125,256.38621451997
1212.40234375,71946.438524068,1106.1253950268,14447,43,160801,7.8125,256.37456252715
1216.30859375,72133.944087752,1106.069241662,14592,37,160801,3.90625,256.36898273138
1224.12109375,72198.210573923,1105.960655821,14641,47,160801,7.8125,256.35753060956
1228.02734375,72392.101973546,1105.9073856685,14791,42,160801,3.90625,256.35198863605
1235.83984375,72460.421017172,1105.8052405537,14843,50,160801,7.8125,256.34058391742
1239.74609375,72655.36783994,1105.7555639983,14993,42,160801,3.90625,256.33520797722
1243.65234375,72782.729954064,1105.7076271837,15091,44,160801,3.90625,256.32989708969
